"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","점포구분명"
"3230000","2013323019807500004","20110905","","01","영업/정상","1","정상영업","","","","","000234318545","436","","","서울특별시 송파구 가락로28길 7 (송파동)","138854","홈플러스(주) 익스프레스 송파점","20171117170956","I","2018-08-31 23:59:59.0","구분없음","210264.355667851    ","444937.580211197    ","준대규모점포"
"3230000","2013323019807500005","20120330","","01","영업/정상","1","정상영업","","","","","000204748542","424","","서울특별시 송파구 풍납동 163번지","서울특별시 송파구  올림픽로51길  52 (풍납동)","","홈플러스(주)익스프레스 풍납점","20171117170452","I","2018-08-31 23:59:59.0","구분없음","210378.825036871    ","447916.043934269    ","준대규모점포"
"3230000","2013323019807500006","20130619","","01","영업/정상","1","정상영업","","","","","02-2050-5001","3493.73","138721","서울특별시 송파구 잠실3동 40번지 1호 롯데월드","서울특별시 송파구 올림픽로 240 (잠실동)","138220","롯데하이마트잠실점","20170724112343","I","2018-08-31 23:59:59.0","전문점","208589.363343145    ","445455.90405262     ","대규모점포"
"3230000","2014323019807500001","20110810","","01","영업/정상","1","정상영업","","","","","02  34016251","883","","","서울특별시 송파구 동남로 189 (가락동 쌍용아파트)","138747","(주)지에스리테일 송파점","20160203181536","I","2018-08-31 23:59:59.0","구분없음","211259.909777857    ","443711.702922024    ","준대규모점포"
"3230000","2014323019807500002","20110831","","03","폐업","3","폐업처리","20160322","","","","024098880","224","","","서울특별시 송파구 새말로 136 (문정동)","138200","(주)지에스리테일 문정점","20160322111937","I","2018-08-31 23:59:59.0","구분없음","211350.099419457    ","442328.447083979    ","준대규모점포"
"3230000","2014323019807500003","20111025","","01","영업/정상","1","정상영업","","","","","024185853","572.18","","","서울특별시 송파구 오금로31가길 20 (방이동 대림아파트)","138771","(주)지에스리테일 방이점","20160205132207","I","2018-08-31 23:59:59.0","구분없음","210908.984532034    ","445042.920252223    ","준대규모점포"
"3230000","2014323019807500004","20111025","","03","폐업","3","폐업처리","20160601","","","","024158545","182","","","서울특별시 송파구 백제고분로 387 (송파동)","138848","홈플러스익스프레스 송파2점","20170414101122","I","2018-08-31 23:59:59.0","구분없음","209522.43324123     ","444926.099764329    ","준대규모점포"
"3230000","2014323019807500005","20111025","","01","영업/정상","1","정상영업","","","","","0221353211","617.57","","","서울특별시 송파구 올림픽로 435 (신천동 파크리오아파트)","138930","(주)지에스리테일 잠실파크리오점","20160203181409","I","2018-08-31 23:59:59.0","구분없음","209995.612788762    ","446691.34604437     ","준대규모점포"
"3230000","2014323019807500006","20101025","","03","폐업","3","폐업처리","20170308","","","","0221388841","593.5","","","서울특별시 송파구 석촌호수로 156 (삼전동)","138840","(주)지에스리테일 삼전점","20170310172104","I","2018-08-31 23:59:59.0","구분없음","208280.534908805    ","444954.935453176    ","준대규모점포"
"3230000","2014323019807500007","20111025","","01","영업/정상","1","정상영업","","","","","024014600","314.01","","","서울특별시 송파구 오금로46길 49 (가락동)","138812","(주)지에스리테일 송파가락점","20160205132141","I","2018-08-31 23:59:59.0","구분없음","211693.932828168    ","443503.427857478    ","준대규모점포"
"3230000","2014323019807500008","20111108","","01","영업/정상","1","정상영업","","","","","024132252","505.07","","","서울특별시 송파구 오금로32길 32 (송파동)","138853","(주)지에스리테일 송파2점","20160203181516","I","2018-08-31 23:59:59.0","구분없음","210432.726398095    ","444603.003663184    ","준대규모점포"
"3230000","2014323019807500009","20111108","","01","영업/정상","1","정상영업","","","","","024233774","959.73","","","서울특별시 송파구 올림픽로 203 (잠실동)","138916","(주)지에스리테일 잠실점","20160203181433","I","2018-08-31 23:59:59.0","구분없음","208187.623477261    ","445589.718583334    ","준대규모점포"
"3230000","2014323019807500010","20140717","","01","영업/정상","1","정상영업","","","","","02-411-5100","52792.2","138240","서울특별시 송파구 신천동 29번지","서울특별시 송파구 올림픽로 300 (신천동)","138240","롯데월드몰","20200213111457","U","2020-02-15 02:40:00.0","쇼핑센터","209074.900840074    ","445657.80932984     ","대규모점포"
"3230000","2014323019807500011","20140717","","01","영업/정상","1","정상영업","","","","","02-2146-2181","31680.32","138240","서울특별시 송파구 신천동 29번지","","","롯데백화점 에비뉴엘 월드타워점","20170424153042","I","2018-08-31 23:59:59.0","백화점","209074.900840074    ","445657.80932984     ","대규모점포"
"3230000","2014323019807500012","20140717","","01","영업/정상","1","정상영업","","","","","02-2145-8494","6665.89","","서울특별시 송파구 신천동 29번지 롯데월드타워앤드롯데월드몰","서울특별시 송파구 올림픽로 300 롯데월드타워앤드롯데월드몰 (신천동)","05551","롯데마트 월드타워점","20200507101648","U","2020-05-09 02:40:00.0","대형마트","209074.900840074    ","445657.80932984     ","대규모점포"
"3230000","2014323019807500013","20140717","","03","폐업","3","폐업처리","20161130","","","","02-411-9539","9800.99","","서울특별시 송파구 신천동 29번지","서울특별시 송파구 올림픽로 300 (신천동)","05551","롯데면세점 월드타워점","20161130174735","I","2018-08-31 23:59:59.0","전문점","209074.900840074    ","445657.80932984     ","대규모점포"
"3230000","2014323019807500014","20140718","","01","영업/정상","1","정상영업","","","","","02-2050-5298","4507.29","138731","서울특별시 송파구 신천동 29번지","서울특별시 송파구 올림픽로 300-0 (신천동)","138731","롯데하이마트 월드타워점","20161017164727","I","2018-08-31 23:59:59.0","전문점","209074.900840074    ","445657.80932984     ","대규모점포"
"3230000","2016323023107500001","20161020","","01","영업/정상","1","정상영업","","","","","02-2290-5710","2101.86","","","서울특별시 송파구 송파대로 111-0 (문정동)","138202","롯데프리미엄푸드마켓 문정점","20170419140526","I","2018-08-31 23:59:59.0","구분없음","210966              ","442050              ","준대규모점포"
"3230000","2016323023107500002","20161229","","01","영업/정상","1","정상영업","","","","","02-380-9461","644.82","","","서울특별시 송파구 법원로 55 상가D동 401외 5호 (문정동 송파아이파크)","05841","노브랜드 문정점","20200420213112","U","2020-04-22 02:40:00.0","구분없음","210697              ","441990              ","준대규모점포"
"3230000","2020323026107500001","20200129","","01","영업/정상","1","정상영업","","","","20200206","02-","199.1","","서울특별시 송파구 삼전동 9번지 제이 플레이스","서울특별시 송파구 백제고분로 207 (삼전동 제이 플레이스)","05605","홈플러스 익스프레스 삼전역점","20200206104515","U","2020-02-08 02:40:00.0","구분없음","207875.596264658    ","444672.586038194    ","준대규모점포"
"3230000","2020323026107500002","20200724","","01","영업/정상","1","정상영업","","","","20200811","","727","","서울특별시 송파구 가락동 479 헬리오시티","서울특별시 송파구 송파대로 345 (가락동 헬리오시티)","05698","이마트에브리데이 송파점","20200813150917","U","2019-12-07 23:05:00.0","구분없음","209394.231297346","443951.236927017",""
"3230000","2020323026107500003","20200724","","01","영업/정상","5","영업개시전","","","","20200820","","182","","서울특별시 송파구 가락동 191-5","서울특별시 송파구 동남로20길 24 (가락동)","05783","롯데프레시송파가락가맹점","20200902171535","U","2019-12-09 00:04:00.0","구분없음","211822.100655974","443697.739713172",""
