"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","점포구분명"
"3070000","2000307009907500015","19951116","","01","영업/정상","1","정상영업","","","","","02 9266405","","","서울특별시 성북구 돈암동 609번지 1  호   ","","","동소문스카이프라자","20070707104737","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","","",""
"3070000","2000307009907500016","19880514","","02","휴업","2","휴업처리","","","","","02 9620580","10006","","서울특별시 성북구 길음동 25번지 2호   ","","","신세계백화점 미아점","20070707104737","I","2018-08-31 23:59:59.0","백화점","202555.30089577     ","456503.066230481    ",""
"3070000","2001307013407500001","20010811","","01","영업/정상","1","정상영업","","","","","02  21173014","36583","","서울특별시 성북구 길음동 20번지 1호","서울특별시 성북구 동소문로 315 (길음동 현대백화점미아점)","136719","현대백화점 미아점","20200422154052","U","2020-04-24 02:40:00.0","백화점","202466.801104742    ","456227.571665528    ","대규모점포"
"3070000","2003307009907500001","20030210","","01","영업/정상","1","정상영업","","","","20030210","02 9436563","2973.4","136802","서울특별시 성북구 길음동 535번지 8호","서울특별시 성북구 동소문로 227 (길음동)","136802","길음시장","20170420180830","I","2018-08-31 23:59:59.0","시장","201852.588541848    ","455598.947533777    ","대규모점포"
"3070000","2003307009907500002","20030210","","02","휴업","2","휴업처리","","","","","02 9436563","6058.38","","서울특별시 성북구 길음동 540번지 2호   ","","","길음시장","20070707104737","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","201876.521665604    ","455664.635302013    ",""
"3070000","2003307009907532101","20031224","","03","폐업","3","폐업처리","20080729","","","","02 943 4044","2986","","서울특별시 성북구 장위동 68번지 1014호","","","코코마트","20081007102651","I","2018-08-31 23:59:59.0","시장","204367.347787613    ","456732.945005445    ",""
"3070000","2004307009907500001","20080529","","01","영업/정상","1","정상영업","","","","","000203805234","10006","","서울특별시 성북구 길음동 25번지 2호","","","신세계이마트미아점","20080601105711","I","2018-08-31 23:59:59.0","대형마트","202555.30089577     ","456503.066230481    ",""
"3070000","2004307018907500001","20040922","","01","영업/정상","1","정상영업","","","","","02-944-1234","18964","136111","서울특별시 성북구 길음동 25번지 2호","서울특별시 성북구  도봉로  17 (길음동)","136111","이마트 미아점","20140224134856","I","2018-08-31 23:59:59.0","대형마트","202555.30089577     ","456508.495239726    ","대규모점포"
"3070000","2008307013407500001","20080620","","01","영업/정상","1","정상영업","","","","","915-4230","3583","136143","서울특별시 성북구 장위동 60번지 1호","","","삼익아파트상가","20080620190712","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","205020.608686581    ","456783.766604012    ",""
"3070000","2008307013407500002","20081027","","01","영업/정상","1","정상영업","","","","","000209413506","4382.65","","서울특별시 성북구 종암동 132번지","서울특별시 성북구 종암로 132 (종암동 종암우림카이저팰리스)","02797","종암우림카이저팰리스주상복합","20160310131837","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","202887.736215434    ","455516.20316339     ","대규모점포"
"3070000","2010307013407500001","20100428","","01","영업/정상","1","정상영업","","","","","9203485","10006","","서울특별시 성북구 길음동 25번지 2호 신세계 이마트 미아점","서울특별시 성북구 도봉로 17 신세계 이마트 미아점 (길음동)","02729","이마트 미아점","20200422101356","U","2020-04-24 02:40:00.0","대형마트","202555.30089577     ","456503.066230481    ","대규모점포"
"3070000","2010307013407500002","20100519","","01","영업/정상","1","정상영업","","","","","928-1346","17817","136865","서울특별시 성북구 월곡2동 46번지 73호","서울특별시 성북구 화랑로 76 (하월곡동 코업스타클래스)","136743","홈플러스 월곡점","20171124160223","I","2018-08-31 23:59:59.0","대형마트","203502.004139568    ","455500.568972657    ","대규모점포"
"3070000","2010307013407500003","20100630","","01","영업/정상","1","정상영업","","","","","02-944-1051","19201","136735","서울특별시 성북구 길음2동 230번지 동일하이빌뉴시티아파트","서울특별시 성북구 종암로 167  동 (하월곡동)","136130","이마트 하월곡점","20140224134232","I","2018-08-31 23:59:59.0","대형마트","202667.468802014    ","455858.920803881    ","대규모점포"
"3070000","2011307018907500001","20110902","","01","영업/정상","1","정상영업","","","","","921 8053","1202","","","서울특별시 성북구 성북로4길 52 (돈암동 한진아파트)","136753","GS슈퍼마켓 동소문점","20160303101859","I","2018-08-31 23:59:59.0","구분없음","200841.726990037    ","454873.825379802    ","준대규모점포"
"3070000","2011307018907500002","20110902","","01","영업/정상","1","정상영업","","","","","02  32913333","331","136062","서울특별시 성북구 돈암2동 636번지","서울특별시 성북구 북악산로 844 (돈암동 돈암이수브라운스톤아파트)","136793","GS슈퍼마켓 돈암점","20160212153153","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","201501.474496909    ","455061.698603977    ","준대규모점포"
"3070000","2012307018907500001","20120412","","01","영업/정상","1","정상영업","","","","","02  60531252","202","136720","서울특별시 성북구 길음1동 1284번지 삼성래미안3차아파트","서울특별시 성북구 길음로 33 (길음동 길음뉴타운8단지아파트)","136731","GS슈퍼마켓 길음뉴타운점","20160212153539","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","201514.982796105    ","456137.084315817    ","준대규모점포"
"3070000","2012307018907500002","20120412","","01","영업/정상","1","정상영업","","","","","02   9412227","198","136111","서울특별시 성북구 길음1동 1280번지 6호","서울특별시 성북구 길음로 103 (길음동)","136110","GS수퍼마켓 길음점","20160212153640","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","201517.385329678    ","456504.561867278    ","준대규모점포"
"3070000","2012307018907500003","20120420","","01","영업/정상","1","정상영업","","","","","918-5651","80.49","136131","서울특별시 성북구 월곡1동 62번지 1호","","","롯데슈퍼하월곡점","20120514101429","I","2018-08-31 23:59:59.0","","203353.798850162    ","455765.417145198    ","준대규모점포"
"3070000","2012307018907500006","20120425","","01","영업/정상","1","정상영업","","","","","02 9259523","17056","136051","서울특별시 성북구 동선동1가 1번지 2호","서울특별시 성북구 동소문로 106 (동선동1가)","136051","유타쇼핑몰","20190321092452","U","2019-03-23 02:40:00.0","쇼핑센터","201447.418693099    ","454477.103343093    ","대규모점포"
"3070000","2012307018907500007","20120514","","01","영업/정상","1","정상영업","","","","","0236758549","149.49","136041","서울특별시 성북구 삼선동1가 21번지","서울특별시 성북구 삼선교로 6 (삼선동1가)","136041","홈플러스익스프레스 삼선점","20171124160123","I","2018-08-31 23:59:59.0","구분없음","200509.660547343    ","453950.640893998    ","준대규모점포"
"3070000","2012307018907500008","20170427","","01","영업/정상","1","정상영업","","","","","02   9235601","739","136035","서울특별시 성북구 동소문동5가 75번지","서울특별시 성북구 동소문로 98 (동소문동5가)","136035","롯데마이슈퍼 동소문점","20170428112325","I","2018-08-31 23:59:59.0","구분없음","201358.893989884    ","454439.085102224    ","준대규모점포"
"3070000","2012307018907500009","20170427","","01","영업/정상","1","정상영업","","","","","02 9185651","80.49","136111","서울특별시 성북구 길음1동 1285번지 7호","서울특별시 성북구 오패산로4길 17 (하월곡동)","136130","롯데마켓999 하월곡점","20170428112431","I","2018-08-31 23:59:59.0","구분없음","201621.331749529    ","456272.261670237    ","준대규모점포"
"3070000","2012307018907500010","20120521","","01","영업/정상","1","정상영업","","","","","02-941-5610","292.56","136110","서울특별시 성북구 길음동 1274번지 67호","서울특별시 성북구 길음로13길 22 (길음동 길음뉴타운7단지두산위브아파트)","136732","롯데마이슈퍼 길음점","20200603141912","U","2019-12-06 00:05:00.0","구분없음","201706.21404800000","456753.56564300000",""
"3070000","2012307018907500011","20120521","","01","영업/정상","1","정상영업","","","","","02   9155603","685.6","136140","서울특별시 성북구 장위동 316번지 3호","서울특별시 성북구 월계로40길 7 (장위동)","136140","롯데마이슈퍼 장위점","20170427174701","I","2018-08-31 23:59:59.0","구분없음","204208.631200867    ","457844.348010616    ","준대규모점포"
"3070000","2012307018907500012","20120521","","01","영업/정상","1","정상영업","","","","","02  914 5601","257","136854","서울특별시 성북구 정릉3동 1034번지","서울특별시 성북구 정릉로 307 (정릉동)","136100","롯데마이슈퍼 정릉점","20170428112208","I","2018-08-31 23:59:59.0","구분없음","201548.495615664    ","455659.81785175     ","준대규모점포"
"3070000","2012307018907500013","20120521","","01","영업/정상","1","정상영업","","","","","02-921-8545","215","136087","서울특별시 성북구 보문동7가 25번지 1호","서울특별시 성북구 보문로 61 (보문동7가)","136087","홈플러스익스프레스 보문점","20171124155637","I","2018-08-31 23:59:59.0","구분없음","201826.002331378    ","453162.376311852    ","준대규모점포"
"3070000","2012307018907500014","20120521","","01","영업/정상","1","정상영업","","","","","02 9428545","189","136732","서울특별시 성북구 길음동 1285번지 두산아파트상가","서울특별시 성북구 길음로13길 22 (길음동)","136732","홈플러스익스프레스 길음점","20171124155421","I","2018-08-31 23:59:59.0","구분없음","201592.991324089    ","456382.966061703    ","준대규모점포"
"3070000","2012307018907500015","20120601","","01","영업/정상","1","정상영업","","","","","9675571","0","","","서울특별시 성북구 돌곶이로22가길 27 (석관동)","136818","석관시장","20170113144217","I","2018-08-31 23:59:59.0","시장","205254.262597746    ","456319.556671704    ","대규모점포"
"3070000","2012307018907500016","20120706","","01","영업/정상","1","정상영업","","","","","02-926-6323","3006","","","서울특별시 성북구 인촌로2길 37 (보문동4가)","136084","보문시장(주)","20130603094311","I","2018-08-31 23:59:59.0","시장","201858.48834500000  ","453868.72030800000  ","대규모점포"
"3070000","2012307019707500001","20120806","","01","영업/정상","1","정상영업","","","","","","1918","136150","서울특별시 성북구 석관동 279번지 39호","서울특별시 성북구 한천로73길 26 (석관동)","136150","석관황금시장","20120806145615","I","2018-08-31 23:59:59.0","시장","205365.358044271    ","456371.165010395    ","대규모점포"
"3070000","2012307019707500002","20121016","","01","영업/정상","1","정상영업","","","","","02-926-6405","14370","136751","서울특별시 성북구 돈암동 609번지 1호","서울특별시 성북구 성북로4길 52 (돈암동)","136751","동소문스카이상가","20150729153849","I","2018-08-31 23:59:59.0","시장","200841.726990037    ","454721.505180141    ","대규모점포"
"3070000","2013307015707500001","20130114","","01","영업/정상","1","정상영업","","","","","070-7799-9129","0","","","서울특별시 성북구 장월로12길 41-1 (장위동)","136829","장위전통시장","20130114144235","I","2018-08-31 23:59:59.0","시장","204407.250844173    ","456638.194541249    ","대규모점포"
"3070000","2014307021607500001","20080529","","01","영업/정상","1","정상영업","","","","","02-944-1052","10006","136800","서울특별시 성북구 길음동 25번지 2호","서울특별시 성북구 도봉로 17 (길음동)","136800","이마트 미아점","20200424141550","U","2020-04-26 02:40:00.0","대형마트","202555.30089577     ","456503.066230481    ","대규모점포"
"3070000","2014307021607500002","20120224","","01","영업/정상","1","정상영업","","","","","02-6936-1251","10745","136735","서울특별시 성북구 하월곡동 230번지 동일하이빌뉴시티아파트","서울특별시 성북구 종암로 167 (하월곡동 동일하이빌뉴시티아파트)","136735","이마트 하월곡점","20200424133111","U","2020-04-26 02:40:00.0","대형마트","202667.468802014    ","455858.920803881    ","대규모점포"
"3070000","2017307021607500001","20170426","","01","영업/정상","1","정상영업","","","","","02-2006-3215","301.45","","","서울특별시 성북구 보문사길 111 (보문동6가 보문파크뷰자이)","02874","(주)지에스리테일 성북보문점","20170428100603","I","2018-08-31 23:59:59.0","구분없음","201509              ","453158              ","준대규모점포"
"3070000","2019307021607500001","20190524","","01","영업/정상","1","정상영업","","","","","02-926-6405","0","","서울특별시 성북구 돈암동 609번지 1호 스카이프라자상가","서울특별시 성북구 성북로4길 52 (돈암동 한신한진아파트)","02831","동소문스카이상가","20190524170159","I","2019-05-26 02:20:55.0","그 밖의 대규모점포","200841.726990037    ","454721.505180141    ","대규모점포"
"3070000","2019307021607500002","20190529","","01","영업/정상","1","정상영업","","","","","02-912-9110","4612.41","","서울특별시 성북구 길음동 535번지8호 535번지26호 540번지2호","","","길음시장","20190529173000","I","2019-05-31 02:20:59.0","그 밖의 대규모점포","","","대규모점포"
"3070000","2019307021607500003","20190613","","01","영업/정상","1","정상영업","","","","","02-912-9110","5022.21","","서울특별시 성북구 길음동 535-8535-26540-2540-7","","","길음시장","20190613085832","I","2019-06-15 02:21:11.0","그 밖의 대규모점포","","","대규모점포"
