"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","점포구분명"
"3140000","2011314011407500003","20110915","","01","영업/정상","1","정상영업","","","","","0222905853","123","158074","서울특별시 양천구 신정4동 899번지 7호","서울특별시 양천구 목동로 223 (신정동)","","롯데쇼핑(주)롯데슈퍼목동점","20170418164352","I","2018-08-31 23:59:59.0","구분없음","187889.318611598    ","447351.606624409    ","준대규모점포"
"3140000","2011314011407500004","20110915","","03","폐업","3","폐업처리","20141130","","","","0222905853","199.3","158074","서울특별시 양천구 신정4동 991번지 5호","서울특별시 양천구 오목로 224 (신정동)","","롯데쇼핑(주)롯데슈퍼신정점","20141217145600","I","2018-08-31 23:59:59.0","구분없음","187769.95711697     ","447053.907321165    ","준대규모점포"
"3140000","2011314011407500005","20110915","","01","영업/정상","1","정상영업","","","","","2006-2637","346","","서울특별시 양천구 신정동 201번지 1호 세양청마루2차 지상1층","서울특별시 양천구 목동남로4길 2 (신정동 세양청마루2차주상복합)","08104","(주)지에스리테일 신정2점","20170602090526","I","2018-08-31 23:59:59.0","구분없음","187954.189632117    ","445124.131588947    ","준대규모점포"
"3140000","2011314011407500006","20110915","","01","영업/정상","1","정상영업","","","","","2695-6131","406.21","158074","서울특별시 양천구 신정4동 988번지 5호","","","(주)지에스리테일 GS수퍼 목동오거리점","20160211130620","I","2018-08-31 23:59:59.0","구분없음","187670.416423662    ","447030.560396528    ","준대규모점포"
"3140000","2011314011407500007","20110915","","01","영업/정상","1","정상영업","","","","","2062-8546","244.9","158053","서울특별시 양천구 목3동 657번지 21호","서울특별시 양천구 등촌로 172 (목동)","","홈플러스(주)익스프레스 목동2점","20171121153528","I","2018-08-31 23:59:59.0","구분없음","187788.82257199     ","449204.635182585    ","준대규모점포"
"3140000","2012314011407500001","20120405","","01","영업/정상","1","정상영업","","","","","0226470824","496","158753","서울특별시 양천구 목5동 903번지 목동3단지아파트 관리동상가 105호","서울특별시 양천구 목동서로 100 105호 (목동목동3단지아파트 관리동상가)","","롯데슈퍼 목동2점","20200220085359","U","2020-02-22 02:40:00.0","구분없음","188700.851169641    ","448020.090999138    ","준대규모점포"
"3140000","2012314011407500002","20120410","","01","영업/정상","1","정상영업","","","","","2644-8720","161.37","158077","서울특별시 양천구 신정7동 324번지 10호 굿모닝탑  103~108호","서울특별시 양천구 목동동로 53 103~108호 (신정동굿모닝탑)","","홈플러스(주)익스프레스 신정3점","20171121152905","I","2018-08-31 23:59:59.0","구분없음","187619.993071747    ","445879.054862903    ","준대규모점포"
"3140000","2012314011407500003","20120523","","01","영업/정상","1","정상영업","","","","","0226975602","263","158095","서울특별시 양천구 신월5동 20번지 28호 외 1필지","서울특별시 양천구 월정로46길 11 (신월동외 1필지)","","롯데쇼핑(주)롯데슈퍼 신월점","20170418164214","I","2018-08-31 23:59:59.0","구분없음","185164.559946017    ","448756.033565786    ","준대규모점포"
"3140000","2012314011407500004","20120523","","03","폐업","3","폐업처리","20131014","","","","0226515602","674","158861","서울특별시 양천구 신정1동 1022번지 9호","서울특별시 양천구 중앙로32길 55 (신정동)","","롯데쇼핑(주)롯데슈퍼 신목동점","20131014172947","I","2018-08-31 23:59:59.0","","187523.574256064    ","446408.633352149    ","준대규모점포"
"3140000","2012314011407500005","20120523","","01","영업/정상","1","정상영업","","","","","2692-5600","240.66","158865","서울특별시 양천구 신정3동 1290번지 4호 신정동대우미래사랑5차아파트 상가","서울특별시 양천구 신정로13길 3 (신정동신정동대우미래사랑5차아파트 상가)","","롯데쇼핑(주)롯데슈퍼 신정3동점","20170418163933","I","2018-08-31 23:59:59.0","구분없음","186071.979697827    ","445297.986765501    ","준대규모점포"
"3140000","2012314011407500006","20120531","","01","영업/정상","1","정상영업","","","","","02  380 9414","1943.87","158822","서울특별시 양천구 신월5동 26번지","서울특별시 양천구 화곡로 59 (신월동)","","(주)이마트 메트로 신월점","20200420093212","U","2020-04-22 02:40:00.0","구분없음","184796.999053109    ","448625.389554748    ","준대규모점포"
"3140000","2012314011407500007","20120531","","01","영업/정상","1","정상영업","","","","","02-2646-4331","468.92","158754","서울특별시 양천구 목5동 904번지 목동4단지아파트 관리동 105호","서울특별시 양천구 목동서로 130 관리동 105호 (목동목동4단지아파트)","","(주)이마트에브리데이 목동점","20170327152428","I","2018-08-31 23:59:59.0","구분없음","188580.483661607    ","447750.845210817    ","준대규모점포"
"3140000","2015314016707500001","20150422","","03","폐업","3","폐업처리","20180131","","","","02-727-1405","3666.81","","","서울특별시 양천구 오목로 354 지하1층 (목동 목동센트럴푸르지오)","08007","(주)이마트SSG목동점","20180212171748","I","2018-08-31 23:59:59.0","그 밖의 대규모점포","189062              ","446850              ","대규모점포"
"3140000","2020314016707500001","20200526","","01","영업/정상","1","정상영업","","","","","02-2643-3209","2734.89","","서울특별시 양천구 목동 966번지 목동에버하임","서울특별시 양천구 목동중앙북로 68 (목동 목동에버하임)","07948","목동에버하임","20200617130115","U","2019-12-05 23:09:00.0","그 밖의 대규모점포","","",""
"3140000","2020314016707500002","20200529","","01","영업/정상","5","영업개시전","","","","","0226433209","2734.89","","서울특별시 양천구 목동 966번지 목동에버하임","서울특별시 양천구 목동중앙북로 68 (목동 목동에버하임)","07948","목동에버하임","20200529092009","I","2020-05-31 00:23:29.0","그 밖의 대규모점포","","","대규모점포"
