CD,ºÐ±âÆò±ÕÃÑ»ýÈ°ÀÎ±¸¼ö
11305575.0,24449.259814600937
11305590.0,21548.487923959936
11305600.0,12387.285971191755
11305606.0,16980.05550654922
11305610.0,19583.891770710125
11305620.0,22028.578828541027
11305630.0,30116.05069303476
11305645.0,18631.817884704622
11305660.0,29616.822052137737
11320511.0,27097.438889701745
11320512.0,24223.80882691532
11320513.0,13502.259018498784
11320514.0,32334.496280233932
11320515.0,24407.762916703465
11320521.0,20382.18429700621
11320522.0,21148.426895551715
11320660.0,19593.541797700655
11320670.0,19883.940819463645
11320680.0,16237.555551446494
11320681.0,15291.406348716717
11320690.0,31455.413743894012
11320700.0,13463.74340967582
11320710.0,22414.060613671274
11350560.0,24783.713373097475
11350570.0,20942.055822571045
11350580.0,28301.534958101318
11350595.0,43294.986132830905
11350600.0,48278.08787423194
11350611.0,30131.001676297685
11350612.0,17955.879305763567
11350619.0,21109.86516154634
11350621.0,22244.492943753197
11350624.0,21502.568044953277
11350625.0,36674.01843340694
11350630.0,37414.25555953661
11350640.0,35355.17987844502
11350665.0,22736.944897745456
11350670.0,24195.7991234271
11350695.0,39508.76692095655
11350700.0,19508.736455153932
11350710.0,22939.33876683628
11350720.0,21390.184989872952
11380510.0,32830.560375651236
11380520.0,37422.08028225967
11380530.0,22277.43525300659
11380551.0,26553.538695177293
11380552.0,26472.36711894681
11380560.0,29291.946851348883
11380570.0,38063.73364263313
11380580.0,22512.397654485085
11380590.0,17331.415191703465
11380600.0,26141.222591333844
11380625.0,45329.16286570181
11380631.0,25595.823341205833
11380632.0,18006.75544158026
11380640.0,12765.038238837687
11380650.0,13222.245012757616
11380690.0,60485.66968507744
11410520.0,17765.86814301235
11410555.0,23368.45456700429
11410565.0,36008.73035830293
11410585.0,69307.62912915548
11410615.0,40071.95098378136
11410620.0,27545.880205312336
11410640.0,18066.34764707981
11410655.0,6678.283993353175
11410660.0,14200.651742365912
11410685.0,27782.444541141827
11410690.0,16551.83528777522
11410700.0,19690.85693881848
11410710.0,15592.187384469406
11410720.0,35088.31551901882
11440555.0,28531.915741306642
11440565.0,38196.13405580517
11440585.0,22754.83839281394
11440590.0,25021.139819430042
11440600.0,26938.00158010593
11440610.0,11217.9240250336
11440630.0,19177.756708206925
11440655.0,29630.06555142089
11440660.0,86487.79683072517
11440680.0,23086.31452265425
11440690.0,21251.263762072773
11440700.0,18001.447303028996
11440710.0,18972.12041888601
11440720.0,20247.799542114695
11440730.0,41416.78814771986
11440740.0,47488.72328245488
11470510.0,49311.34520896857
11470520.0,25098.1996515489
11470530.0,22284.41702058532
11470540.0,19038.582443561187
11470550.0,40195.60434934556
11470560.0,17854.351740996226
11470570.0,15644.36765347542
11470580.0,14363.776319047618
11470590.0,13851.427865044161
11470600.0,13481.968201830518
11470610.0,6324.020620900538
11470611.0,21251.65411811156
11470620.0,16545.35934935196
11470630.0,14601.965521947002
11470640.0,38514.4978234671
11470650.0,35287.73190889177
11470670.0,19560.941793485985
11470680.0,25277.426214575335
11500510.0,31520.50824332437
11500520.0,19077.863091682666
11500530.0,17631.97797268145
11500535.0,35985.62308053796
11500540.0,50072.583475816056
11500550.0,14468.84659920155
11500560.0,18901.408197764657
11500570.0,18776.435452203343
11500590.0,27090.18392476639
11500591.0,27832.881735157443
11500593.0,29772.08082109575
11500603.0,36306.95158069316
11500604.0,14404.34060986463
11500605.0,15851.708513896889
11500611.0,35660.66367605607
11500615.0,34862.17314759024
11500620.0,41364.443263388064
11500630.0,30958.494535347858
11500640.0,32914.28292716334
11500641.0,19224.657855704365
11530510.0,34765.0173422331
11530520.0,17688.196737031172
11530530.0,34301.9982860215
11530540.0,49327.885868833204
11530550.0,18304.579131072387
11530560.0,38763.88645820692
11530595.0,11044.05673356055
11530720.0,25584.99205233615
11530730.0,19420.21985203373
11530740.0,29387.54403173483
11530750.0,28669.065151795312
11530760.0,16458.170767433116
11530770.0,19003.225040818612
11530780.0,42725.99432689132
11530790.0,22388.848399563172
11545510.0,60694.58021418011
11545610.0,33494.81422870264
11545620.0,15900.470032518882
11545630.0,22368.07142765137
11545640.0,10110.793739978559
11545670.0,32361.2287953677
11545680.0,15255.453577974591
11545690.0,13097.157143132361
11545700.0,14146.163841869879
11545710.0,13286.60635405946
11560515.0,27067.31213155082
11560535.0,53710.725794868464
11560540.0,92181.27471368888
11560550.0,26341.93338376856
11560560.0,41661.42495719887
11560585.0,16946.173421362968
11560605.0,41633.74135841014
11560610.0,21869.780444962875
11560620.0,28022.464202603365
11560630.0,20000.320445903737
11560650.0,14990.593039736943
11560660.0,6069.972998555107
11560670.0,8560.318635426267
11560680.0,20117.676106542818
11560690.0,16103.05597516321
11560700.0,14404.049392498719
11560710.0,15692.543236778352
11560720.0,27994.157276980928
11590510.0,53297.14164795027
11590520.0,20924.837830704364
11590530.0,48918.22419277553
11590540.0,26238.68358074116
11590550.0,19308.737377872185
11590560.0,22520.635287653608
11590605.0,35042.09131734832
11590620.0,26253.98229517249
11590630.0,34373.14150745968
11590640.0,18949.30735121128
11590650.0,13612.660511610344
11590651.0,10942.550362115975
11590660.0,38807.94480356982
11590670.0,17744.233020870135
11590680.0,26029.04994803507
11620525.0,23059.679895119683
11620545.0,8957.075644111623
11620565.0,29068.313085509475
11620575.0,29590.139680424345
11620585.0,26123.670769260436
11620595.0,32216.97968584069
11620605.0,28469.353649385564
11620615.0,16134.940240032962
11620625.0,23761.83338111399
11620630.0,25106.047550918458
11620645.0,24592.468494796467
11620655.0,16323.602681790837
11620665.0,21016.646549307156
11620685.0,21874.2540297299
11620695.0,33688.76403377656
11620715.0,12862.475194782064
11620725.0,24035.57944641257
11620735.0,39899.269929169874
11620745.0,23604.109806160395
11620765.0,24859.656305552355
11620775.0,20932.877280785968
11650510.0,35191.202801340885
11650520.0,45906.8498048003
11650530.0,66029.05316514497
11650531.0,46614.50084442685
11650540.0,38511.77888488063
11650550.0,11681.128059483804
11650560.0,33971.04137385433
11650570.0,22205.553793026756
11650580.0,24550.34669490687
11650581.0,45021.72948788083
11650590.0,26243.526897627045
11650600.0,24172.676202772982
11650610.0,25375.728401302487
11650620.0,22540.359594894075
11650621.0,28183.83947075013
11650651.0,52057.346945631725
11650652.0,39882.00920075205
11650660.0,23874.726646569383
11680510.0,40734.608152502566
11680521.0,46601.09567164778
11680531.0,45562.24125280498
11680545.0,48518.2547623144
11680565.0,45940.88982461277
11680580.0,48404.955481141194
11680590.0,39936.53235575557
11680600.0,26265.515336581546
11680610.0,56401.60740244176
11680630.0,31488.283473971136
11680640.0,115469.34278011553
11680650.0,45545.51815850134
11680655.0,27764.223226720114
11680656.0,30159.98845536994
11680660.0,11977.770517101895
11680670.0,16557.277385551075
11680690.0,19147.257127672172
11680700.0,41859.97792985151
11680720.0,23943.737269378835
11680730.0,19648.25938501184
11680740.0,15186.379584200587
11680750.0,25104.14400423867
11710510.0,17812.021121774193
11710520.0,40150.526644191625
11710531.0,14822.656748963134
11710532.0,12686.900284891834
11710540.0,11500.734599043137
11710550.0,16636.389887328794
11710561.0,18068.482514559335
11710562.0,35499.40271202157
11710566.0,22159.991372524644
11710570.0,36660.68513884889
11710580.0,27319.82746055267
11710590.0,18747.840902667373
11710600.0,31454.75979295955
11710610.0,30363.554130934786
11710620.0,36855.421660335065
11710631.0,14075.928525980862
11710632.0,29796.972590101766
11710641.0,23871.311110432667
11710642.0,46806.49302859383
11710646.0,32175.257043244364
11710647.0,28211.647440405784
11710650.0,38222.51829321876
11710670.0,37176.54873546147
11710680.0,49825.184745214094
11710690.0,26661.31039431164
11710710.0,45767.80125723726
11710720.0,11343.42957557924
11740515.0,36737.974019457244
11740520.0,18372.45372765617
11740530.0,28295.812825974466
11740540.0,20071.05109164747
11740550.0,23173.69742799539
11740560.0,9252.191545054084
11740570.0,29216.843566941894
11740580.0,16314.44063730959
11740590.0,15255.752668061956
11740600.0,29077.672966817077
11740610.0,47975.11746271281
11740620.0,32571.29872281426
11740640.0,26883.38293401498
11740650.0,32242.354573211083
11740660.0,27965.195810093443
11740685.0,54758.6656155402
11740690.0,5698.649066260241
11740700.0,31812.85042104455
