CD,ºÐ±âÆò±ÕÃÑ»ýÈ°ÀÎ±¸¼ö
11410660.0,14673.049751626342
11410685.0,26060.83856824522
11410690.0,16038.383421857827
11410700.0,20271.361144683393
11410710.0,14509.199816474013
11410720.0,36692.56065053166
11440555.0,27787.94681039576
11440565.0,38043.55054118578
11440585.0,22945.683723809736
11440590.0,28703.216659111407
11440600.0,21999.583265310634
11440610.0,12580.245952292411
11440630.0,19322.768588054067
11440655.0,28524.72297601702
11440660.0,67927.80549792414
11440680.0,22676.709280149345
11440690.0,19201.78964663381
11440700.0,18539.520904133806
11440710.0,19683.70945956392
11440720.0,22969.856616487454
11440730.0,37103.04122195938
11440740.0,48659.33079988949
11470510.0,48001.540839212954
11470520.0,25228.541889490738
11470530.0,20622.90639984618
11470540.0,19212.940906290325
11470550.0,43094.52998612157
11470560.0,15994.442138657409
11470570.0,14998.915502934587
11470580.0,14305.338108460273
11470590.0,13233.05152344534
11470600.0,12407.610824583333
11470610.0,5745.129175159796
11470611.0,18700.017668800778
11470620.0,18284.6611299537
11470630.0,15519.062744426521
11470640.0,38475.509417087815
11470650.0,35071.92086887695
11470670.0,17989.25349789128
11470680.0,26532.973111763742
11500510.0,32791.23337402479
11500520.0,20471.815980482377
11500530.0,18211.16645895012
11500535.0,33836.24793242831
11500540.0,50462.419616138
11500550.0,12445.241227767321
11500560.0,17652.189304562424
11500570.0,18906.808495150835
11500590.0,29976.42940472969
11500591.0,21147.4281623402
11500593.0,25770.26112047939
11500603.0,38231.5925340009
11500604.0,16365.067285963261
11500605.0,11256.549129002391
11500611.0,36765.62107441757
11500615.0,38921.32840924432
11500620.0,34187.63949917265
11500630.0,35879.58779025538
11500640.0,28827.046419090504
11500641.0,19138.590239699824
11530510.0,34576.89481242533
11530520.0,18497.596117801673
11530530.0,34283.95189711619
11530540.0,42053.79431267025
11530550.0,15937.822396196236
11530560.0,31278.770564744624
11530595.0,9150.927518376644
11530720.0,23472.234353914275
11530730.0,19300.685699026286
11530740.0,27035.02970861559
11530750.0,26516.298970978198
11530760.0,16238.19451735066
11530770.0,16486.556758742532
11530780.0,50920.76724151135
11530790.0,22442.401814187575
11545510.0,58210.64408750896
11545610.0,34555.28948066756
11545620.0,14253.604264557944
11545630.0,21606.363810715353
11545640.0,13422.75599326613
11545670.0,30163.488708515535
11545680.0,16917.39732593638
11545690.0,10448.577906928016
11545700.0,13021.969285044805
11545710.0,12541.797230086619
11560515.0,19465.27341206093
11560535.0,47404.047331845875
11560540.0,84983.14609363799
11560550.0,22869.668365289723
11560560.0,40073.17122466249
11560585.0,15086.486355664578
11560605.0,43156.93315861111
11560610.0,20999.115240380826
11560620.0,29003.444733520013
11560630.0,18245.815215268816
11560650.0,14216.025652725511
11560660.0,6697.597647977896
11560670.0,6563.788639375747
11560680.0,17843.450578245218
11560690.0,14933.287562031064
11560700.0,15774.813588706691
11560710.0,15800.097586394862
11560720.0,23799.70657053315
11590510.0,43751.581426021505
11590520.0,18510.070683960574
11590530.0,47189.885075810926
11590540.0,24943.787966090207
11590550.0,19208.85078258363
11590560.0,25438.98364203554
11590605.0,33550.12986674283
11590620.0,26843.28848344086
11590630.0,33176.32405465801
11590640.0,19898.65284758811
11590650.0,13318.504316114098
11590651.0,12937.215858869475
11590660.0,37955.78578269415
11590670.0,17105.71295846326
11590680.0,26850.86593937724
11620525.0,21005.54160868877
11620545.0,10493.239078672343
11620565.0,28434.67731748805
11620575.0,25730.24158695042
11620585.0,25451.582443166062
11620595.0,38135.88100826463
11620605.0,27324.897150259854
11620615.0,17028.58576430705
11620625.0,23556.61464207736
11620630.0,24594.507665431604
11620645.0,24324.416229480285
11620655.0,16355.08538635454
11620665.0,19591.07216579749
11620685.0,22187.09891126344
11620695.0,27853.740899575863
11620715.0,11409.262286653224
11620725.0,25926.283040819893
11620735.0,34122.67326385006
11620745.0,23721.218236526285
11620765.0,23823.500425062724
11620775.0,18909.070772610517
11650510.0,31124.89902380377
11650520.0,40017.70703780017
11650530.0,64062.05328859916
11650531.0,42765.49336825418
11650540.0,38252.83558430854
11650550.0,10840.911193437874
11650560.0,37421.35284609767
11650570.0,17224.19290041517
11650580.0,19031.875591591994
11650581.0,39771.84617564665
11650590.0,24287.054479099465
11650600.0,19728.52713370968
11650610.0,24480.494970688476
11650620.0,20986.801565300182
11650621.0,25942.297481615897
11650651.0,52018.56655778524
11650652.0,40086.41482399044
11650660.0,27054.718814425036
11680510.0,37536.48626900986
11680521.0,44810.99402506422
11680531.0,44224.585907138586
11680545.0,45783.47429632019
11680565.0,44796.01185814815
11680580.0,38883.771820852744
11680590.0,41415.004654317505
11680600.0,28927.078384347365
11680610.0,54550.69732318697
11680630.0,35035.06589726553
11680640.0,105885.06352127688
11680650.0,51620.67162001793
11680655.0,28308.944545483875
11680656.0,31559.52152847969
11680660.0,7909.914720881124
11680670.0,21587.50879853644
11680690.0,16473.075090776587
11680700.0,46351.75157464158
11680720.0,24671.162475545105
11680730.0,18413.165219949224
11680740.0,15103.237261494922
11680750.0,25788.269515406213
11710510.0,16877.145479741634
11710520.0,37678.708364601254
11710531.0,12416.195172220729
11710532.0,12589.624236605436
11710540.0,12359.948228912785
11710550.0,17701.288651704002
11710561.0,16877.524078454302
11710562.0,35924.956371463566
11710566.0,19975.847016838412
11710570.0,39316.449142405916
11710580.0,28377.18762569146
11710590.0,19994.05660908901
11710600.0,33488.83420730585
11710610.0,31374.478827323775
11710620.0,35394.53907544354
11710631.0,28555.62821435484
11710632.0,30395.90125925925
11710641.0,22690.77548547342
11710642.0,44471.13557303763
11710646.0,33198.825855156814
11710647.0,33579.97768747909
11710650.0,36806.489177065414
11710670.0,36632.542075100064
11710680.0,42596.46141539576
11710690.0,22671.423889790924
11710710.0,37504.31830491487
11710720.0,9804.966916342593
11740515.0,43268.65059362008
11740520.0,32412.28416935932
11740530.0,29561.412680451016
11740540.0,17106.23139819594
11740550.0,24382.918604350358
11740560.0,22003.589280495817
11740570.0,28476.11646464755
11740580.0,17626.68066412037
11740590.0,15375.374136008066
11740600.0,32661.380833166066
11740610.0,47035.52205022401
11740620.0,30844.1005166831
11740640.0,26260.103680479395
11740650.0,26137.15001544952
11740660.0,26811.926578596176
11740685.0,51552.355761000596
11740690.0,7530.814103294503
11740700.0,29157.91775427569
